Nombre,Referencia,CODIGO,Rubro,COD,Familia,COD,Material,COD,Detalle,COD,Título,COD,Teñido,COD,Nombre Color,COD,Modelo,Medida,Texto,Talla,Otros
H-PPA-30/2x10,H-PPA-30/2X10-654-Parfait,Y-C-P-CB-30/2x10-A-654,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,30/2x10,30/2x10-,ARTISANAL,A-,PALE MAUVE,654,,,,,
H-PPA-30/2x10,H-PPA-30/2X10-667-LANGOUSTINO,Y-C-P-CB-30/2x10-A-667,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,30/2x10,30/2x10-,ARTISANAL,A-,LANGOUSTINO,667,,,,,
H-PPA-30/2x10,H-PPA-30/2X10-703-WINTER WHEAT,Y-C-P-CB-30/2x10-A-703,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,30/2x10,30/2x10-,ARTISANAL,A-,WINTER WHEAT,703,,,,,
H-PPA-30/2x10,H-PPA-30/2X10-714-MARIGOLD,Y-C-P-CB-30/2x10-A-714,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,30/2x10,30/2x10-,ARTISANAL,A-,MARIGOLD,714,,,,,
H-PPA-30/2x10,H-PPA-30/2X10-719-NUGGET GOLD,Y-C-P-CB-30/2x10-A-719,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,30/2x10,30/2x10-,ARTISANAL,A-,NUGGET GOLD,719,,,,,
H-PPA-30/2x10,H-PPA-30/2X10-722-MARIGOLD,Y-C-P-CB-30/2x10-A-722,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,30/2x10,30/2x10-,ARTISANAL,A-,MARIGOLD,722,,,,,
H-PPA-30/2x10,H-PPA-30/2X10-733-Cornsilk,Y-C-P-CB-30/2x10-A-733,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,30/2x10,30/2x10-,ARTISANAL,A-,SUNDRESS,733,,,,,
H-PPA-30/2x10,H-PPA-30/2X10-733R-Cornsilk,Y-C-P-CB-30/2x10-A-733R,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,30/2x10,30/2x10-,ARTISANAL,A-,CORNSILK REJECTED,733R,,,,,
H-PPA-30/2x10,H-PPA-30/2X10-773-VINTAGE YELLOW,Y-C-P-CB-30/2x10-A-773,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,30/2x10,30/2x10-,ARTISANAL,A-,VINTAGE YELLOW,773,,,,,
H-PPA-30/2x10,H-PPA-30/2X10-781-Chamois,Y-C-P-CB-30/2x10-A-781,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,30/2x10,30/2x10-,ARTISANAL,A-,Chamois,781,,,,,
H-PPA-30/2x10,H-PPA-30/2X10-782-Apricot Orange,Y-C-P-CB-30/2x10-A-782,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,30/2x10,30/2x10-,ARTISANAL,A-,Apricot Orange,782,,,,,
H-PPA-30/2x10,H-PPA-30/2X10-878-FLAMINGO,Y-C-P-CB-30/2x10-A-878,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,30/2x10,30/2x10-,ARTISANAL,A-,FLAMINGO,878,,,,,
H-PPA-30/2x10,H-PPA-30/2X10-889-TOMATO,Y-C-P-CB-30/2x10-A-889,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,30/2x10,30/2x10-,ARTISANAL,A-,TOMATO,889,,,,,
H-PPA-30/2x10,H-PPA-30/2X10-894-DRAGON FIRE,Y-C-P-CB-30/2x10-A-894,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,30/2x10,30/2x10-,ARTISANAL,A-,DRAGON FIRE,894,,,,,
H-PPA-30/2x10,H-PPA-30/2X10-A00-WILD ROSE,Y-C-P-CB-30/2x10-A-A00,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,30/2x10,30/2x10-,ARTISANAL,A-,WILD ROSE,A00,,,,,
H-PPA-30/2x10,H-PPA-30/2X10-A01-LIGHT LILAC,Y-C-P-CB-30/2x10-A-A01,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,30/2x10,30/2x10-,ARTISANAL,A-,LIGHT LILAC,A01,,,,,
H-PPA-30/2x10,H-PPA-30/2X10-A02RAINDROPS,Y-C-P-CB-30/2x10-A-A02,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,30/2x10,30/2x10-,ARTISANAL,A-,RAINDROPS,A02,,,,,
H-PPA-30/2x10,H-PPA-30/2X10-A03-TIGER,Y-C-P-CB-30/2x10-A-A03,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,30/2x10,30/2x10-,ARTISANAL,A-,TIGER - TIGRIS,A03,,,,,
H-PPA-30/2x10,H-PPA-30/2X10-A03-TIGRIS,Y-C-P-CB-30/2x10-A-A03,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,30/2x10,30/2x10-,ARTISANAL,A-,TIGER - TIGRIS,A03,,,,,
H-PPA-30/2x10,H-PPA-30/2X10-A04-MINION YELLOW,Y-C-P-CB-30/2x10-A-A04,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,30/2x10,30/2x10-,ARTISANAL,A-,MINION YELLOW,A04,,,,,
H-PPA-30/2x10,H-PPA-30/2X10-A05-LINT,Y-C-P-CB-30/2x10-A-A05,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,30/2x10,30/2x10-,ARTISANAL,A-,LINT,A05,,,,,
H-PPA-30/2x10,H-PPA-30/2X10-A06-TRADEWINDS,Y-C-P-CB-30/2x10-A-A06,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,30/2x10,30/2x10-,ARTISANAL,A-,TRADEWINDS,A06,,,,,
H-PPA-30/2x10,H-PPA-30/2X10-A07ROOT BEER,Y-C-P-CB-30/2x10-A-A07,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,30/2x10,30/2x10-,ARTISANAL,A-,COLA,A07,,,,,
H-PPA-30/2x10,H-PPA-30/2X10-A08-SPIRIT CONFETTI,Y-C-P-CB-30/2x10-A-A08,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,30/2x10,30/2x10-,ARTISANAL,A-,SPIRIT CONFETTI,A08,,,,,
H-PPA-30/2x10,H-PPA-30/2X10-A09-BUBBLE SPACE DYE,Y-C-P-CB-30/2x10-A-A09,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,30/2x10,30/2x10-,ARTISANAL,A-,BUBBLE SPACE DYE,A09,,,,,
H-PPA-30/2x10,H-PPA-30/2X10-AC2-MINERAL YELLOW,Y-C-P-CB-30/2x10-A-AC2,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,30/2x10,30/2x10-,ARTISANAL,A-,MINERAL YELLOW,AC2,,,,,
H-PPA-7x2/34,H-PPA-7x2/34-000-Crudo,Y-C-P-CB-7x2/34-G-000,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,7x2/34,7x2/34-,GREIGE,G-,GREIGE,000,,,,,
H-PPA-7x2/34,H-PPA-7x2/34-007-MARZIPAN,Y-C-P-CB-7x2/34-A-007,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,7x2/34,7x2/34-,ARTISANAL,A-,MARZIPAN,007,,,,,
H-PPA-7x2/34,H-PPA-7x2/34-010-MOON,Y-C-P-CB-7x2/34-A-010,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,7x2/34,7x2/34-,ARTISANAL,A-,MOON,010,,,,,
H-PPA-7x2/34,H-PPA-7x2/34-060-PASTEL SPACE DYE,Y-C-P-CB-7x2/34-A-060,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,7x2/34,7x2/34-,ARTISANAL,A-,PASTEL SPACE DYE,060,,,,,
H-PPA-7x2/34,H-PPA-7x2/34-061-PRISM SPACE DYE,Y-C-P-CB-7x2/34-A-061,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,7x2/34,7x2/34-,ARTISANAL,A-,PRISM SPACE DYE,061,,,,,
H-PPA-7x2/34,H-PPA-7x2/34-062-GENTLE SPACE DYE,Y-C-P-CB-7x2/34-A-062,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,7x2/34,7x2/34-,ARTISANAL,A-,GENTLE SPACE DYE,062,,,,,
H-PPA-7x2/34,H-PPA-7x2/34-092-Picnic Confetti,Y-C-P-CB-7x2/34-A-092,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,7x2/34,7x2/34-,ARTISANAL,A-,Picnic Confetti,092,,,,,
H-PPA-7x2/34,H-PPA-7x2/34-170-FIREFLY CONFETTI,Y-C-P-CB-7x2/34-A-170,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,7x2/34,7x2/34-,ARTISANAL,A-,FIREFLY CONFETTI,170,,,,,
H-PPA-7x2/34,H-PPA-7x2/34-203-ACORN,Y-C-P-CB-7x2/34-A-203,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,7x2/34,7x2/34-,ARTISANAL,A-,ACORN,203,,,,,
H-PPA-7x2/34,H-PPA-7x2/34-215-BRANDY B,Y-C-P-CB-7x2/34-A-215,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,7x2/34,7x2/34-,ARTISANAL,A-,CEDAR,215,,,,,
H-PPA-7x2/34,H-PPA-7x2/34-233-GANACHE,Y-C-P-CB-7x2/34-A-233,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,7x2/34,7x2/34-,ARTISANAL,A-,GANACHE,233,,,,,
H-PPA-7x2/34,H-PPA-7x2/34-236-BARK,Y-C-P-CB-7x2/34-A-236,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,7x2/34,7x2/34-,ARTISANAL,A-,BARK,236,,,,,
H-PPA-7x2/34,H-PPA-7x2/34-242-RUBBER,Y-C-P-CB-7x2/34-A-242,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,7x2/34,7x2/34-,ARTISANAL,A-,RUBBER,242,,,,,
H-PPA-7x2/34,H-PPA-7x2/34-253-FENNEL SEED,Y-C-P-CB-7x2/34-A-253,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,7x2/34,7x2/34-,ARTISANAL,A-,FENNEL SEED,253,,,,,
H-PPA-7x2/34,H-PPA-7x2/34-270-PEWTER/SILVER BULLET,Y-C-P-CB-7x2/34-A-270,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,7x2/34,7x2/34-,ARTISANAL,A-,PEWTER/SILVER BULLET,270,,,,,
H-PPA-7x2/34,H-PPA-7x2/34-280-ALABASTER,Y-C-P-CB-7x2/34-A-280,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,7x2/34,7x2/34-,ARTISANAL,A-,ALABASTER,280,,,,,
H-PPA-7x2/34,H-PPA-7x2/34-298-STRING,Y-C-P-CB-7x2/34-A-298,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,7x2/34,7x2/34-,ARTISANAL,A-,STRING,298,,,,,
H-PPA-7x2/34,H-PPA-7x2/34-301-Island Green,Y-C-P-CB-7x2/34-A-301,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,7x2/34,7x2/34-,ARTISANAL,A-,Parakeet,301,,,,,
H-PPA-7x2/34,H-PPA-7x2/34-320-BOTTLE G,Y-C-P-CB-7x2/34-A-320,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,7x2/34,7x2/34-,ARTISANAL,A-,AMAZON,320,,,,,
H-PPA-7x2/34,H-PPA-7x2/34-341-BRONZE GREEN,Y-C-P-CB-7x2/34-A-341,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,7x2/34,7x2/34-,ARTISANAL,A-,BRONZE GREEN,341,,,,,
H-PPA-7x2/34,H-PPA-7x2/34-342-HEDGE GREEN,Y-C-P-CB-7x2/34-A-342,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,7x2/34,7x2/34-,ARTISANAL,A-,HEDGE GREEN,342,,,,,
H-PPA-7x2/34,H-PPA-7x2/34-398-JADEITE,Y-C-P-CB-7x2/34-A-398,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,7x2/34,7x2/34-,ARTISANAL,A-,STONE GREEN,398,,,,,
H-PPA-7x2/34,H-PPA-7x2/34-406-STRONG BLUE,Y-C-P-CB-7x2/34-A-406,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,7x2/34,7x2/34-,ARTISANAL,A-,STRONG BLUE,406,,,,,
H-PPA-7x2/34,H-PPA-7x2/34-408-STEEL BLUE,Y-C-P-CB-7x2/34-A-408,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,7x2/34,7x2/34-,ARTISANAL,A-,STEEL BLUE,408,,,,,
H-PPA-7x2/34,H-PPA-7x2/34-436-DEEP LAKE,Y-C-P-CB-7x2/34-A-436,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,7x2/34,7x2/34-,ARTISANAL,A-,DEEP LAKE,436,,,,,
H-PPA-7x2/34,H-PPA-7x2/34-437-LYONS BLUE,Y-C-P-CB-7x2/34-A-437,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,7x2/34,7x2/34-,ARTISANAL,A-,LYONS BLUE,437,,,,,
H-PPA-7x2/34,H-PPA-7x2/34-438-DARK INDIGO,Y-C-P-CB-7x2/34-A-438,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,7x2/34,7x2/34-,ARTISANAL,A-,DARK INDIGO,438,,,,,
H-PPA-7x2/34,H-PPA-7x2/34-439 LIGHT INDIGO,Y-C-P-CB-7x2/34-A-439,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,7x2/34,7x2/34-,ARTISANAL,A-,LIGHT INDIGO,439,,,,,
H-PPA-7x2/34,H-PPA-7x2/34-451-CRYSTAL BLUE,Y-C-P-CB-7x2/34-A-451,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,7x2/34,7x2/34-,ARTISANAL,A-,CRYSTAL BLUE,451,,,,,
H-PPA-7x2/34,H-PPA-7x2/34-527-ENGLISH LAVENDER,Y-C-P-CB-7x2/34-A-527,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,7x2/34,7x2/34-,ARTISANAL,A-,ENGLISH LAVENDER,527,,,,,
H-PPA-7x2/34,H-PPA-7x2/34-531-DEUVILLE MAUVE,Y-C-P-CB-7x2/34-A-531,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,7x2/34,7x2/34-,ARTISANAL,A-,DEUVILLE MAUVE,531,,,,,
H-PPA-7x2/34,H-PPA-7x2/34-533-LILAS,Y-C-P-CB-7x2/34-A-533,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,7x2/34,7x2/34-,ARTISANAL,A-,LILAS,533,,,,,
H-PPA-7x2/34,H-PPA-7x2/34-602-BLOOM,Y-C-P-CB-7x2/34-A-602,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,7x2/34,7x2/34-,ARTISANAL,A-,BLOOM,602,,,,,
H-PPA-7x2/34,H-PPA-7x2/34-629-BURNT BRICK,Y-C-P-CB-7x2/34-A-629,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,7x2/34,7x2/34-,ARTISANAL,A-,CLAYSTON,629,,,,,
H-PPA-7x2/34,H-PPA-7x2/34-662-MORNING GLORY,Y-C-P-CB-7x2/34-A-662,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,7x2/34,7x2/34-,ARTISANAL,A-,MORNING GLORY,662,,,,,
H-PPA-7x2/34,H-PPA-7x2/34-667-LANGOUSTINO,Y-C-P-CB-7x2/34-A-667,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,7x2/34,7x2/34-,ARTISANAL,A-,LANGOUSTINO,667,,,,,
H-PPA-7x2/34,H-PPA-7x2/34-668-RASPBERRY SORBET,Y-C-P-CB-7x2/34-A-668,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,7x2/34,7x2/34-,ARTISANAL,A-,RASPBERRY SORBET,668,,,,,
H-PPA-7x2/34,H-PPA-7x2/34-669-CORAL BLUSH,Y-C-P-CB-7x2/34-A-669,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,7x2/34,7x2/34-,ARTISANAL,A-,CORAL BLUSH,669,,,,,
H-PPA-7x2/34,H-PPA-7x2/34-675-DUSTY SALMON,Y-C-P-CB-7x2/34-A-675,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,7x2/34,7x2/34-,ARTISANAL,A-,DUSTY SALMON,675,,,,,
H-PPA-7x2/34,H-PPA-7x2/34-703-WINTER WHEAT,Y-C-P-CB-7x2/34-A-703,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,7x2/34,7x2/34-,ARTISANAL,A-,WINTER WHEAT,703,,,,,
H-PPA-7x2/34,H-PPA-7x2/34-719-NUGGET GOLD,Y-C-P-CB-7x2/34-A-719,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,7x2/34,7x2/34-,ARTISANAL,A-,NUGGET GOLD,719,,,,,
H-PPA-7x2/34,H-PPA-7x2/34-721-LEMON DROP,Y-C-P-CB-7x2/34-A-721,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,7x2/34,7x2/34-,ARTISANAL,A-,LEMON DROP,721,,,,,
H-PPA-7x2/34,H-PPA-7x2/34-766-SPECTRA YELLOW,Y-C-P-CB-7x2/34-A-766,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,7x2/34,7x2/34-,ARTISANAL,A-,SPECTRA YELLOW,766,,,,,
H-PPA-7x2/34,H-PPA-7x2/34-773-VINTAGE YELLOW,Y-C-P-CB-7x2/34-A-773,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,7x2/34,7x2/34-,ARTISANAL,A-,VINTAGE YELLOW,773,,,,,
H-PPA-7x2/34,H-PPA-7x2/34-886-SUNBURST,Y-C-P-CB-7x2/34-A-886,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,7x2/34,7x2/34-,ARTISANAL,A-,SUNBURST,886,,,,,
H-PPA-7x2/34,H-PPA-7x2/34-889-TOMATO,Y-C-P-CB-7x2/34-A-889,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,7x2/34,7x2/34-,ARTISANAL,A-,TOMATO,889,,,,,
H-PPA-7x2/34,H-PPA-7x2/34-893-MELON,Y-C-P-CB-7x2/34-A-893,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,7x2/34,7x2/34-,ARTISANAL,A-,MELON,893,,,,,
H-PPA-7x2/34,H-PPA-7x2/34-894-DRAGON FIRE,Y-C-P-CB-7x2/34-A-894,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,7x2/34,7x2/34-,ARTISANAL,A-,DRAGON FIRE,894,,,,,
H-PPA-7x2/34,H-PPA-7x2/34-968-DARK SPACE DYE,Y-C-P-CB-7x2/34-A-968,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,7x2/34,7x2/34-,ARTISANAL,A-,DARK SPACE DYE,968,,,,,
H-PPA-7x2/34,H-PPA-7x2/34-986-MARINE BLUE SPACE DYE,Y-C-P-CB-7x2/34-A-986,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,7x2/34,7x2/34-,ARTISANAL,A-,MARINE BLUE SPACE DYE,986,,,,,
H-PPA-9x2/34,H-PPA-9x2/34-000-Crudo,Y-C-P-CB-9x2/34-G-000,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,9x2/34,9x2/34-,GREIGE,G-,GREIGE,000,,,,,
H-PPA-9x2/34,H-PPA-9x2/34-007-MARZIPAN,Y-C-P-CB-9x2/34-A-007,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,9x2/34,9x2/34-,ARTISANAL,A-,MARZIPAN,007,,,,,
H-PPA-9x2/34,H-PPA-9x2/34-010-MOON,Y-C-P-CB-9x2/34-A-010,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,9x2/34,9x2/34-,ARTISANAL,A-,MOON,010,,,,,
H-PPA-9x2/34,H-PPA-9x2/34-060-PASTEL SPACE DYE,Y-C-P-CB-9x2/34-A-060,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,9x2/34,9x2/34-,ARTISANAL,A-,PASTEL SPACE DYE,060,,,,,
H-PPA-9x2/34,H-PPA-9x2/34-062-GENTLE SPACE DYE,Y-C-P-CB-9x2/34-A-062,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,9x2/34,9x2/34-,ARTISANAL,A-,GENTLE SPACE DYE,062,,,,,
H-PPA-9x2/34,H-PPA-9x2/34-092-Picnic Confetti,Y-C-P-CB-9x2/34-A-092,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,9x2/34,9x2/34-,ARTISANAL,A-,Picnic Confetti,092,,,,,
H-PPA-9x2/34,H-PPA-9x2/34-215-BRANDY B,Y-C-P-CB-9x2/34-A-215,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,9x2/34,9x2/34-,ARTISANAL,A-,CEDAR,215,,,,,
H-PPA-9x2/34,H-PPA-9x2/34-225-RUST,Y-C-P-CB-9x2/34-A-225,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,9x2/34,9x2/34-,ARTISANAL,A-,RUST,225,,,,,
H-PPA-9x2/34,H-PPA-9x2/34-233-GANACHE,Y-C-P-CB-9x2/34-A-233,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,9x2/34,9x2/34-,ARTISANAL,A-,GANACHE,233,,,,,
H-PPA-9x2/34,H-PPA-9x2/34-236-BARK,Y-C-P-CB-9x2/34-A-236,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,9x2/34,9x2/34-,ARTISANAL,A-,BARK,236,,,,,
H-PPA-9x2/34,H-PPA-9x2/34-242-RUBBER,Y-C-P-CB-9x2/34-A-242,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,9x2/34,9x2/34-,ARTISANAL,A-,RUBBER,242,,,,,
H-PPA-9x2/34,H-PPA-9x2/34-253-FENNEL SEED,Y-C-P-CB-9x2/34-A-253,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,9x2/34,9x2/34-,ARTISANAL,A-,FENNEL SEED,253,,,,,
H-PPA-9x2/34,H-PPA-9x2/34-270-PEWTER/SILVER BULLET,Y-C-P-CB-9x2/34-A-270,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,9x2/34,9x2/34-,ARTISANAL,A-,PEWTER/SILVER BULLET,270,,,,,
H-PPA-9x2/34,H-PPA-9x2/34-280-ALABASTER,Y-C-P-CB-9x2/34-A-280,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,9x2/34,9x2/34-,ARTISANAL,A-,ALABASTER,280,,,,,
H-PPA-9x2/34,H-PPA-9x2/34-298-STRING,Y-C-P-CB-9x2/34-A-298,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,9x2/34,9x2/34-,ARTISANAL,A-,STRING,298,,,,,
H-PPA-9x2/34,H-PPA-9x2/34-305-PISTACHIO,Y-C-P-CB-9x2/34-A-305,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,9x2/34,9x2/34-,ARTISANAL,A-,PISTACHIO,305,,,,,
H-PPA-9x2/34,H-PPA-9x2/34-320-AMAZON,Y-C-P-CB-9x2/34-A-320,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,9x2/34,9x2/34-,ARTISANAL,A-,AMAZON,320,,,,,
H-PPA-9x2/34,H-PPA-9x2/34-341-BRONZE GREEN,Y-C-P-CB-9x2/34-A-341,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,9x2/34,9x2/34-,ARTISANAL,A-,BRONZE GREEN,341,,,,,
H-PPA-9x2/34,H-PPA-9x2/34-342-HEDGE GREEN,Y-C-P-CB-9x2/34-A-342,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,9x2/34,9x2/34-,ARTISANAL,A-,HEDGE GREEN,342,,,,,
H-PPA-9x2/34,H-PPA-9x2/34-398-STONE GREEN,Y-C-P-CB-9x2/34-A-398,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,9x2/34,9x2/34-,ARTISANAL,A-,STONE GREEN,398,,,,,
H-PPA-9x2/34,H-PPA-9x2/34-406-STRONG BLUE,Y-C-P-CB-9x2/34-A-406,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,9x2/34,9x2/34-,ARTISANAL,A-,STRONG BLUE,406,,,,,
H-PPA-9x2/34,H-PPA-9x2/34-421-MOONLIGHT,Y-C-P-CB-9x2/34-A-421,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,9x2/34,9x2/34-,ARTISANAL,A-,MOONLIGHT,421,,,,,
H-PPA-9x2/34,H-PPA-9x2/34-436-DEEP LAKE,Y-C-P-CB-9x2/34-A-436,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,9x2/34,9x2/34-,ARTISANAL,A-,DEEP LAKE,436,,,,,
H-PPA-9x2/34,H-PPA-9x2/34-437-LYONS BLUE,Y-C-P-CB-9x2/34-A-437,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,9x2/34,9x2/34-,ARTISANAL,A-,LYONS BLUE,437,,,,,
H-PPA-9x2/34,H-PPA-9x2/34-438-DARK INDIGO,Y-C-P-CB-9x2/34-A-438,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,9x2/34,9x2/34-,ARTISANAL,A-,DARK INDIGO,438,,,,,
H-PPA-9x2/34,H-PPA-9x2/34-439 LIGHT INDIGO,Y-C-P-CB-9x2/34-A-439,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,9x2/34,9x2/34-,ARTISANAL,A-,LIGHT INDIGO,439,,,,,
H-PPA-9x2/34,H-PPA-9x2/34-451-CRYSTAL BLUE,Y-C-P-CB-9x2/34-A-451,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,9x2/34,9x2/34-,ARTISANAL,A-,CRYSTAL BLUE,451,,,,,
H-PPA-9x2/34,H-PPA-9x2/34-456-LAKE,Y-C-P-CB-9x2/34-A-456,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,9x2/34,9x2/34-,ARTISANAL,A-,LAKE,456,,,,,
H-PPA-9x2/34,H-PPA-9x2/34-527-ENGLISH LAVENDER,Y-C-P-CB-9x2/34-A-527,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,9x2/34,9x2/34-,ARTISANAL,A-,ENGLISH LAVENDER,527,,,,,
H-PPA-9x2/34,H-PPA-9x2/34-531-DEUVILLE MAUVE,Y-C-P-CB-9x2/34-A-531,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,9x2/34,9x2/34-,ARTISANAL,A-,DEUVILLE MAUVE,531,,,,,
H-PPA-9x2/34,H-PPA-9x2/34-533-LILAS,Y-C-P-CB-9x2/34-A-533,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,9x2/34,9x2/34-,ARTISANAL,A-,LILAS,533,,,,,
H-PPA-9x2/34,H-PPA-9x2/34-610-CINNAMON,Y-C-P-CB-9x2/34-A-610,YARN,Y-,COTTON,C-,PIMA,P-,COMBED,CB-,9x2/34,9x2/34-,ARTISANAL,A-,CINNAMON,610,,,,,
